state,municipality,county,population,latitude,longitude
AL,Needham town,Choctaw County,71,31.987,-88.336563
AL,New Brockton town,Coffee County,1498,31.37671,-85.919028
AL,New Hope city,Madison County,2927,34.537972,-86.412372
AL,New Site town,Tallapoosa County,768,33.026041,-85.784536
AL,Newbern town,Hale County,132,32.591672,-87.535614
AL,Newton town,Dale County,1645,31.341229,-85.588307
AL,Newville town,Henry County,558,31.420604,-85.33669
AL,North Courtland town,Lawrence County,490,34.680023,-87.305717
AL,North Johns town,Jefferson County,126,33.367769,-87.100725
AL,Northport city,Tuscaloosa County,31111,33.257565,-87.596396
AL,Notasulga town,Macon County,875,32.555409,-85.668577
AL,Oak Grove town,Talladega County,592,33.190359,-86.303727
AL,Oak Hill town,Wilcox County,13,31.92162,-87.085234
AL,Oakman town,Walker County,751,33.714322,-87.388699
AL,Odenville city,St. Clair County,5352,33.700875,-86.423371
AL,Ohatchee town,Calhoun County,1197,33.789759,-86.029062
AL,Oneonta city,Blount County,6995,33.947038,-86.489793
AL,Onycha town,Covington County,175,31.225693,-86.276024
AL,Opelika city,Lee County,33572,32.660739,-85.37889
AL,Opp city,Covington County,6757,31.284375,-86.257442
AL,Orange Beach city,Baldwin County,8534,30.293987,-87.595371
AL,Orrville town,Dallas County,143,32.306769,-87.245447
AL,Owens Cross Roads town,Madison County,2917,34.585458,-86.455027
AL,Oxford city,Calhoun County,22078,33.59641,-85.868219
AL,Ozark city,Dale County,14346,31.451615,-85.645035
AL,Paint Rock town,Jackson County,179,34.660934,-86.333952
AL,Parrish town,Walker County,970,33.732321,-87.280127
AL,Pelham city,Shelby County,25121,33.32183,-86.742197
AL,Pell City city,St. Clair County,13924,33.560312,-86.263634
AL,Pennington town,Choctaw County,325,32.200612,-88.037572
AL,Perdido Beach town,Baldwin County,578,30.353879,-87.5048
AL,Petrey town,Crenshaw County,64,31.85216,-86.204007
AL,Phenix City city,Russell County,38441,32.453709,-85.031019
AL,Phil Campbell town,Franklin County,979,34.351547,-87.707359
AL,Pickensville town,Pickens County,544,33.235782,-88.289443
AL,Piedmont city,Calhoun County,4705,33.927557,-85.615267
AL,Pike Road town,Montgomery County,11117,32.273609,-86.118927
AL,Pinckard town,Dale County,592,31.318989,-85.537836
AL,Pine Apple town,Wilcox County,130,31.872155,-86.989059
AL,Pine Hill town,Wilcox County,712,31.985884,-87.587516
AL,Pine Ridge town,DeKalb County,267,34.447915,-85.783831
AL,Pinson city,Jefferson County,7753,33.709262,-86.663613
AL,Pisgah town,Jackson County,689,34.684366,-85.84601
AL,Pleasant Grove city,Jefferson County,9390,33.493967,-86.97815
AL,Pleasant Groves town,Jackson County,431,34.737619,-86.197637
AL,Pollard town,Escambia County,125,31.023877,-87.172978
AL,Powell town,DeKalb County,924,34.532588,-85.897553
AL,Prattville city,Autauga County,39318,32.449041,-86.449401
AL,Priceville town,Morgan County,3800,34.529583,-86.882177
AL,Prichard city,Mobile County,18816,30.773337,-88.131416
AL,Providence town,Marengo County,162,32.342386,-87.776115
AL,Ragland town,St. Clair County,1705,33.748325,-86.135927
AL,Rainbow City city,Etowah County,10322,33.928777,-86.084228
AL,Rainsville city,DeKalb County,5768,34.494364,-85.836505
AL,Ranburne town,Cleburne County,431,33.525853,-85.339013
AL,Red Bay city,Franklin County,3184,34.436097,-88.136515
AL,Red Level town,Covington County,434,31.406711,-86.606217
AL,Reece City town,Etowah County,607,34.077241,-86.034498
AL,Reform town,Pickens County,1461,33.37826,-88.017273
AL,Rehobeth town,Houston County,2013,31.124507,-85.439607
AL,Repton town,Conecuh County,229,31.409716,-87.238931
AL,Ridgeville town,Etowah County,83,34.056929,-86.102874
AL,River Falls town,Covington County,491,31.352397,-86.544609
AL,Riverside city,St. Clair County,2266,33.616394,-86.204357
AL,Riverview town,Escambia County,164,31.06126,-87.077531
AL,Roanoke city,Randolph County,5387,33.145305,-85.369526
AL,Robertsdale city,Baldwin County,7421,30.557139,-87.704723
AL,Rockford town,Coosa County,349,32.896866,-86.208346
AL,Rogersville town,Lauderdale County,1385,34.827714,-87.284092
AL,Rosa town,Blount County,380,33.992756,-86.500325
AL,Russellville city,Franklin County,10722,34.505719,-87.728123
AL,Rutledge town,Crenshaw County,349,31.724072,-86.302008
AL,Samson city,Geneva County,1860,31.112417,-86.046735
AL,Sand Rock town,Cherokee County,600,34.231228,-85.770416
AL,Sanford town,Covington County,264,31.298819,-86.398848
AL,Saraland city,Mobile County,16435,30.854566,-88.109842
AL,Sardis City town,Etowah County,1787,34.172413,-86.119104
AL,Satsuma city,Mobile County,6849,30.857874,-88.063383
AL,Scottsboro city,Jackson County,15863,34.64462,-86.048155
AL,Section town,Jackson County,773,34.581644,-85.984942
AL,Selma city,Dallas County,16666,32.416983,-87.035702
AL,Semmes city,Mobile County,5846,30.796223,-88.24759
AL,Sheffield city,Colbert County,9307,34.757019,-87.697085
AL,Shiloh town,DeKalb County,328,34.462666,-85.877617
AL,Shorter town,Macon County,371,32.411501,-85.972808
AL,Silas town,Choctaw County,365,31.767802,-88.325923
AL,Silverhill town,Baldwin County,1923,30.545359,-87.750557
AL,Sipsey town,Walker County,352,33.822119,-87.082918
AL,Skyline town,Jackson County,851,34.798524,-86.12243
AL,Slocomb city,Geneva County,2133,31.112126,-85.59866
AL,Smiths Station city,Lee County,5477,32.522852,-85.099425
AL,Snead town,Blount County,1042,34.116228,-86.390916
AL,Somerville town,Morgan County,817,34.467053,-86.791203
AL,South Vinemont town,Cullman County,609,34.235567,-86.863965
AL,Southside city,Etowah County,9597,33.890841,-86.01802
AL,Spanish Fort city,Baldwin County,10923,30.722968,-87.865917
AL,Springville city,St. Clair County,5233,33.74052,-86.484086
AL,St. Florian town,Lauderdale County,704,34.874098,-87.623736
AL,Steele town,St. Clair County,1000,33.941378,-86.192107
AL,Stevenson city,Jackson County,1973,34.876797,-85.81435
AL,Sulligent city,Lamar County,1832,33.891189,-88.126633
AL,Sumiton city,Walker County,2528,33.749269,-87.046903
AL,Summerdale town,Baldwin County,1576,30.476741,-87.687561
AL,Susan Moore town,Blount County,799,34.091999,-86.434156
AL,Sweet Water town,Marengo County,219,32.104614,-87.861889
AL,Sylacauga city,Talladega County,12216,33.18867,-86.274799
AL,Sylvan Springs town,Jefferson County,1604,33.530194,-87.031158
AL,Sylvania town,DeKalb County,1809,34.562039,-85.804722
AL,Talladega Springs town,Talladega County,143,33.120452,-86.437761
AL,Talladega city,Talladega County,14768,33.431757,-86.099454
AL,Tallassee city,Elmore County,4753,32.532665,-85.891993
AL,Tarrant city,Jefferson County,5833,33.592897,-86.766253
AL,Taylor town,Houston County,2309,31.168811,-85.47579
AL,Thomaston town,Marengo County,318,32.268277,-87.623706
AL,Thomasville city,Clarke County,3583,31.915011,-87.737204
AL,Thorsby town,Chilton County,2148,32.916909,-86.720335
AL,Town Creek town,Lawrence County,1063,34.671301,-87.407763
AL,Toxey town,Choctaw County,137,31.910712,-88.309146
AL,Trafford town,Jefferson County,592,33.818713,-86.746502
AL,Triana town,Madison County,4456,34.587779,-86.748488
AL,Trinity town,Morgan County,2567,34.597445,-87.081354
AL,Troy city,Pike County,17836,31.80196,-85.96713
AL,Trussville city,Jefferson County,26770,33.655233,-86.563239
AL,Tuscaloosa city,Tuscaloosa County,111338,33.234404,-87.5283
AL,Tuscumbia city,Colbert County,9169,34.718502,-87.702586
AL,Tuskegee city,Macon County,8765,32.418723,-85.682509
AL,Twin town,Marion County,359,33.992314,-87.852295
AL,Union Grove town,Marshall County,71,34.406172,-86.451667
AL,Union Springs city,Bullock County,3154,32.139506,-85.714623
AL,Union town,Greene County,167,32.99381,-87.907179
AL,Uniontown town,Perry County,1963,32.44662,-87.487271
AL,Valley Grande city,Dallas County,3982,32.486872,-87.032773
AL,Valley Head town,DeKalb County,590,34.556204,-85.623044
AL,Valley city,Chambers County,10308,32.801427,-85.204438
AL,Vance town,Tuscaloosa County,2263,33.173992,-87.226627
AL,Vernon city,Lamar County,1849,33.758816,-88.114291
AL,Vestavia Hills city,Jefferson County,38020,33.462496,-86.739508
AL,Vina town,Franklin County,322,34.376175,-88.060572
AL,Vincent town,Shelby County,2024,33.383145,-86.402544
AL,Vredenburgh town,Monroe County,218,31.823234,-87.318077
AL,Wadley town,Randolph County,844,33.1234,-85.568592
AL,Waldo town,Talladega County,256,33.387083,-86.041075
AL,Walnut Grove town,Etowah County,778,34.064595,-86.28717
AL,Warrior city,Jefferson County,3187,33.814858,-86.81565
AL,Waterloo town,Lauderdale County,183,34.917199,-88.064373
AL,Waverly town,Chambers County,150,32.730078,-85.570999
AL,Weaver city,Calhoun County,3330,33.75907,-85.809363
AL,Webb town,Houston County,1312,31.257237,-85.289622
AL,Wedowee town,Randolph County,747,33.308004,-85.4865
AL,West Blocton town,Bibb County,1189,33.118176,-87.125225
AL,West Jefferson town,Jefferson County,466,33.673375,-87.040582
AL,West Point town,Cullman County,640,34.238735,-86.964017
AL,Westover town,Shelby County,1911,33.36734,-86.533986
AL,Wetumpka city,Elmore County,7218,32.540376,-86.206999
AL,White Hall town,Lowndes County,756,32.297411,-86.715776
AL,Wilsonville town,Shelby County,1926,33.240752,-86.491105
AL,Wilton town,Shelby County,593,33.081565,-86.879655
AL,Winfield city,Marion County,4869,33.934717,-87.79131
AL,Woodland town,Randolph County,227,33.375627,-85.397439
AL,Woodstock town,Bibb County,1579,33.217498,-87.148433
AL,Woodville town,Jackson County,751,34.629535,-86.283558
AL,Yellow Bluff town,Wilcox County,216,31.962341,-87.477359
AL,York city,Sumter County,2307,32.500586,-88.291394
AR,Adona city,Perry County,147,35.03993,-92.899132
AR,Alexander city,Saline County,3740,34.618588,-92.451217
AR,Alicia town,Lawrence County,140,35.892907,-91.08345
AR,Allport town,Lonoke County,90,34.539866,-91.783886
AR,Alma city,Crawford County,5997,35.492375,-94.213947
AR,Almyra town,Arkansas County,249,34.405689,-91.410847
AR,Alpena town,Boone County,385,36.292748,-93.303607
AR,Altheimer city,Jefferson County,657,34.327434,-91.847282
AR,Altus city,Franklin County,675,35.44676,-93.764388
AR,Amagon town,Jackson County,65,35.563173,-91.109415
AR,Amity city,Clark County,676,34.26619,-93.463423
AR,Anthonyville town,Crittenden County,130,35.039831,-90.340328
AR,Antoine town,Pike County,114,34.034536,-93.421361
AR,Arkadelphia city,Clark County,10255,34.12738,-93.070851
AR,Arkansas City city,Desha County,349,33.608876,-91.204896
AR,Ash Flat city,Sharp County,1175,36.236559,-91.606512
AR,Ashdown city,Little River County,4162,33.674529,-94.126627
AR,Atkins city,Pope County,2884,35.240863,-92.949643
AR,Aubrey town,Lee County,99,34.719817,-90.897981
AR,Augusta city,Woodruff County,1892,35.28655,-91.36086
AR,Austin city,Lonoke County,4027,35.005912,-91.989609
AR,Avoca town,Benton County,482,36.394697,-94.06577
AR,Bald Knob city,White County,2513,35.312539,-91.571253
AR,Banks town,Bradley County,81,33.575796,-92.267101
AR,Barling city,Sebastian County,5215,35.331286,-94.275195
AR,Bassett town,Mississippi County,117,35.535577,-90.129434
AR,Batesville city,Independence County,11515,35.768572,-91.622652
AR,Bauxite town,Saline County,644,34.557736,-92.50209
AR,Bay city,Craighead County,1821,35.746057,-90.552143
AR,Bearden city,Ouachita County,739,33.727651,-92.618678
AR,Beaver town,Carroll County,67,36.473994,-93.777335
AR,Beebe city,White County,8871,35.072433,-91.901059
AR,Beedeville town,Jackson County,83,35.429169,-91.110738
AR,Bella Vista city,Benton County,32368,36.466641,-94.266317
AR,Bellefonte town,Boone County,426,36.199864,-93.047039
AR,Belleville city,Yell County,308,35.09153,-93.445774
AR,Ben Lomond town,Sevier County,136,33.829113,-94.123319
AR,Benton city,Saline County,37558,34.577424,-92.572583
AR,Bentonville city,Benton County,59471,36.352662,-94.231181
AR,Bergman town,Boone County,440,36.312786,-93.011221
AR,Berryville city,Carroll County,5754,36.371028,-93.570387
AR,Big Flat town,Baxter County,89,36.003394,-92.41022
AR,Bigelow town,Perry County,358,34.997795,-92.631175
AR,Biggers town,Randolph County,308,36.331361,-90.800701
AR,Birdsong town,Mississippi County,29,35.461161,-90.259761
AR,Black Oak town,Craighead County,226,35.836485,-90.367568
AR,Black Rock city,Lawrence County,608,36.106237,-91.10748
AR,Black Springs town,Montgomery County,94,34.455977,-93.713115
AR,Blevins city,Hempstead County,277,33.871251,-93.578187
AR,Blue Eye town,Carroll County,44,36.496667,-93.39771
AR,Blue Mountain town,Logan County,90,35.131796,-93.716666
AR,Bluff City town,Nevada County,113,33.735118,-93.124564
AR,Blytheville city,Mississippi County,12594,35.934066,-89.905133
AR,Bodcaw town,Nevada County,118,33.56364,-93.393036
AR,Bonanza city,Sebastian County,608,35.231794,-94.416133
AR,Bono city,Craighead County,2780,35.911102,-90.800821
AR,Booneville city,Logan County,3820,35.139329,-93.9175
AR,Bradford city,White County,679,35.422004,-91.455232
AR,Bradley city,Lafayette County,394,33.100106,-93.656895
AR,Branch city,Franklin County,305,35.308303,-93.95537
AR,Briarcliff city,Baxter County,247,36.271968,-92.28209
AR,Brinkley city,Monroe County,2574,34.889781,-91.189819
AR,Brookland city,Craighead County,4556,35.897051,-90.571657
AR,Bryant city,Saline County,21877,34.615059,-92.491338
AR,Buckner city,Lafayette County,156,33.35727,-93.435556
AR,Bull Shoals city,Marion County,1934,36.37357,-92.591504
AR,Burdette town,Mississippi County,134,35.815273,-89.946421
AR,Cabot city,Lonoke County,27190,34.975106,-92.028288
AR,Caddo Valley town,Clark County,590,34.180746,-93.084597
AR,Caldwell town,St. Francis County,429,35.074794,-90.809455
AR,Cale town,Nevada County,75,33.627888,-93.232797
AR,Calico Rock city,Izard County,1945,36.121965,-92.125913
AR,Calion city,Union County,410,33.328406,-92.540187
AR,Camden city,Ouachita County,10165,33.567672,-92.849064
AR,Cammack Village city,Pulaski County,754,34.7808,-92.344976
AR,Campbell Station city,Jackson County,227,35.667799,-91.253754
AR,Caraway city,Craighead County,1097,35.760222,-90.322081
AR,Carlisle city,Lonoke County,2014,34.795425,-91.740494
AR,Carthage city,Dallas County,210,34.072605,-92.555312
AR,Casa town,Perry County,127,35.024966,-93.045507
AR,Cash town,Craighead County,277,35.801157,-90.931648
AR,Caulksville town,Logan County,156,35.301849,-93.867806
AR,Cave City city,Sharp County,1994,35.948169,-91.54675
AR,Cave Springs city,Benton County,6081,36.26843,-94.219503
AR,Cedarville city,Crawford County,1438,35.58397,-94.361897
AR,Centerton city,Benton County,23953,36.355148,-94.297692
AR,Central City town,Sebastian County,466,35.336381,-94.238042
AR,Charleston city,Franklin County,2690,35.294515,-94.04835
AR,Cherokee Village city,Sharp County,4936,36.291321,-91.569368
AR,Cherry Valley city,Cross County,567,35.402762,-90.753617
AR,Chester town,Crawford County,149,35.677772,-94.177828
AR,Chidester city,Ouachita County,242,33.701947,-93.023799
AR,Clarendon city,Monroe County,1462,34.692974,-91.306292
AR,Clarkedale city,Crittenden County,328,35.297028,-90.21025
AR,Clarksville city,Johnson County,9600,35.453918,-93.481558
AR,Clinton city,Van Buren County,2524,35.578981,-92.455735
AR,Coal Hill city,Johnson County,811,35.436892,-93.665193
AR,Colt city,St. Francis County,284,35.132897,-90.812933
AR,Concord town,Cleburne County,193,35.66633,-91.860623
AR,Conway city,Faulkner County,69580,35.074404,-92.467004
AR,Corinth town,Yell County,45,35.069508,-93.420089
AR,Corning city,Clay County,3118,36.413682,-90.583609
AR,Cotter city,Baxter County,944,36.281898,-92.520821
AR,Cotton Plant city,Woodruff County,499,35.005918,-91.25205
AR,Cove town,Polk County,326,34.438983,-94.422321
AR,Coy town,Lonoke County,85,34.540484,-91.871295
AR,Crawfordsville town,Crittenden County,450,35.226672,-90.324168
AR,Crossett city,Ashley County,4578,33.122819,-91.958081
AR,Cushman city,Independence County,446,35.865844,-91.778081
AR,Daisy town,Pike County,85,34.235924,-93.739193
AR,Damascus town,Van Buren County,391,35.367092,-92.410712
AR,Danville city,Yell County,1997,35.052457,-93.391199
AR,Dardanelle city,Yell County,4504,35.226305,-93.165909
AR,Datto town,Clay County,64,36.392471,-90.728499
AR,De Queen city,Sevier County,6019,34.042245,-94.342133
AR,De Valls Bluff city,Prairie County,502,34.785865,-91.461071
AR,DeWitt city,Arkansas County,2893,34.287369,-91.338326
AR,Decatur city,Benton County,1727,36.348527,-94.458044
AR,Delaplaine town,Greene County,67,36.230393,-90.725646
AR,Delight city,Pike County,286,34.02953,-93.506555
AR,Dell town,Mississippi County,184,35.857166,-90.034076
AR,Denning town,Franklin County,205,35.425153,-93.756758
AR,Dermott city,Chicot County,2497,33.526206,-91.432296
AR,Des Arc city,Prairie County,1845,34.978433,-91.506835
AR,Diamond City city,Boone County,822,36.457609,-92.910989
AR,Diaz city,Jackson County,1220,35.648773,-91.258933
AR,Dierks city,Howard County,894,34.119961,-94.017283
AR,Donaldson town,Hot Spring County,276,34.234976,-92.919517
AR,Dover city,Pope County,1351,35.390981,-93.114241
AR,Dumas city,Desha County,3662,33.883372,-91.485632
AR,Dyer city,Crawford County,781,35.494367,-94.138805
AR,Dyess town,Mississippi County,322,35.589338,-90.213293
AR,Earle city,Crittenden County,1768,35.273379,-90.464304
